year_week,HHS region,week,flu_season,RSV Detections,RSV Tests,RSV positivity rate,HHS_population,HHS_area,density,Hospitalization Rate,hosp_rate_frac,Vaccination Rate,population_65plus,area_hhs,density_65plus,temp_mean_C,dewpoint_mean_C,RH_mean
2016-49,9,49,2016-2017,356.0,198.688,1.791753905620873,50978500.0,1033917.0,49.30618221772154,,,,,1033917.0,,14.46,6.715,65.275
2017-49,9,49,2017-2018,217.0,214.568,1.011334402147571,51183574.0,1033917.0,49.50452889351853,1.1,1.1e-05,,7663027.0,1033917.0,7.411646195971243,15.2725,-2.32,37.15
2018-49,9,49,2018-2019,119.0,179.202,0.6640550886708854,51286968.0,1033917.0,49.60453111806847,1.6,1.6e-05,,7909928.0,1033917.0,7.650447763215036,14.1025,6.9925,65.125
2019-49,9,49,2019-2020,243.0,243.306,0.998742324480284,50970442.0,1033917.0,49.2983885553676,1.5,1.5e-05,,7645928.0,1033917.0,7.395108117963047,15.85,11.7775,77.825
2020-49,9,49,2020-2021,,,,,,,0.0,0.0,,8100646.0,1033917.0,7.834909378605826,14.097442038573218,-5.820975339497616,29.450067599547
2021-49,9,49,2021-2022,,,,,,,3.3,3.3e-05,,8374001.0,1033917.0,8.099297138938619,12.535192937044075,6.79607050441002,70.93689349929622
2022-49,9,49,2022-2023,,,,,,,7.9,7.900000000000001e-05,,8607861.0,1033917.0,8.325485508024338,12.121216522896919,7.155172315166334,73.49906141607073
2023-49,9,49,2023-2024,,,,,,,9.4,9.4e-05,0.0782606739363559,8902675.0,1033917.0,8.61062831929449,14.922791173439444,3.330509472714662,51.698210459215915
2024-49,9,49,2024-2025,,,,,,,,,0.4493432109993771,0.0,1033917.0,0.0,,,
2025-49,9,49,2025-2026,,,,,,,,,0.3832424669603524,0.0,1033917.0,0.0,,,
2011-50,9,50,2011-2012,76.0,958.0,0.0793319415448851,48745929.0,1033917.0,47.14684931188867,,,,,1033917.0,,12.535,6.637499999999999,69.925
2012-50,9,50,2012-2013,229.0,1065.0,0.2150234741784037,49153335.0,1033917.0,47.54089061307629,,,,,1033917.0,,13.5375,7.4,69.35
2013-50,9,50,2013-2014,50.0,745.0,0.0671140939597315,49792644.0,1033917.0,48.15922748150964,,,,,1033917.0,,11.7,0.7275,51.6
2014-50,9,50,2014-2015,92.0,961.0,0.0957336108220603,50295331.0,1033917.0,48.64542414913383,,,,,1033917.0,,15.85,10.875,74.025
2015-50,9,50,2015-2016,35.0,248.645,0.1407629351082869,50549703.0,1033917.0,48.89145163489913,,,,,1033917.0,,15.8025,6.6025,59.1
2016-50,9,50,2016-2017,492.0,261.133,1.884097375666806,50978500.0,1033917.0,49.30618221772154,,,,,1033917.0,,14.5125,7.505,66.3
2017-50,9,50,2017-2018,268.0,212.944,1.2585468479975956,51183574.0,1033917.0,49.50452889351853,0.9,9e-06,,7663027.0,1033917.0,7.411646195971243,15.1625,-0.6399999999999997,42.375
2018-50,9,50,2018-2019,182.0,211.627,0.8600036857300817,51286968.0,1033917.0,49.60453111806847,1.4,1.4e-05,,7909928.0,1033917.0,7.650447763215036,14.6,7.16,64.525
2019-50,9,50,2019-2020,345.0,268.584,1.2845143418818694,50970442.0,1033917.0,49.2983885553676,0.7,7e-06,,7645928.0,1033917.0,7.395108117963047,15.34,10.87,76.1
2020-50,9,50,2020-2021,,,,,,,0.0,0.0,,8100646.0,1033917.0,7.834909378605826,14.438903098592386,-0.24995725402640745,46.137190675904115
2021-50,9,50,2021-2022,,,,,,,3.4,3.4e-05,,8374001.0,1033917.0,8.099297138938619,10.58409135967383,4.8590404467350785,70.33603202340196
2022-50,9,50,2022-2023,,,,,,,3.8,3.8e-05,,8607861.0,1033917.0,8.325485508024338,9.926349184774242,2.8571588597910673,64.44749664289421
2023-50,9,50,2023-2024,,,,,,,8.3,8.300000000000001e-05,0.100929916962673,8902675.0,1033917.0,8.61062831929449,13.892789434636217,0.5285052649905786,45.002650506729715
2024-50,9,50,2024-2025,,,,,,,,,0.4493432109993771,0.0,1033917.0,0.0,,,
2025-50,9,50,2025-2026,,,,,,,,,0.3832424669603524,0.0,1033917.0,0.0,,,
2011-51,9,51,2011-2012,79.0,1010.0,0.0782178217821782,48745929.0,1033917.0,47.14684931188867,,,,,1033917.0,,12.59,1.5000000000000009,53.425
2012-51,9,51,2012-2013,287.0,1202.0,0.2387687188019966,49153335.0,1033917.0,47.54089061307629,,,,,1033917.0,,12.555,6.202500000000001,67.475
2013-51,9,51,2013-2014,78.0,832.0,0.09375,49792644.0,1033917.0,48.15922748150964,,,,,1033917.0,,14.51,4.165,54.95
2014-51,9,51,2014-2015,128.0,1058.0,0.1209829867674858,50295331.0,1033917.0,48.64542414913383,,,,,1033917.0,,14.5175,10.0925,75.825
2015-51,9,51,2015-2016,61.0,248.678,0.2452971312299439,50549703.0,1033917.0,48.89145163489913,,,,,1033917.0,,12.695,3.5275,57.675
2016-51,9,51,2016-2017,682.0,297.771,2.2903506385779675,50978500.0,1033917.0,49.30618221772154,,,,,1033917.0,,12.9475,4.8950000000000005,63.875
2017-51,9,51,2017-2018,390.0,244.14,1.597444089456869,51183574.0,1033917.0,49.50452889351853,1.5,1.5000000000000002e-05,,7663027.0,1033917.0,7.411646195971243,13.04,0.6924999999999999,47.25
2018-51,9,51,2018-2019,236.0,244.037,0.967066469428816,51286968.0,1033917.0,49.60453111806847,1.1,1.1e-05,,7909928.0,1033917.0,7.650447763215036,14.945,8.3075,67.75
2019-51,9,51,2019-2020,466.0,305.639,1.524674534336259,50970442.0,1033917.0,49.2983885553676,1.7,1.7e-05,,7645928.0,1033917.0,7.395108117963047,13.2,5.515000000000001,62.725
2020-51,9,51,2020-2021,,,,,,,0.0,0.0,,8100646.0,1033917.0,7.834909378605826,12.932978197047493,-0.08158833258483345,46.09240009994265
2021-51,9,51,2021-2022,,,,,,,3.1,3.1e-05,,8374001.0,1033917.0,8.099297138938619,11.752899674838824,7.117649644417287,75.52895568080298
2022-51,9,51,2022-2023,,,,,,,5.5,5.5e-05,,8607861.0,1033917.0,8.325485508024338,12.108898933196064,4.271103803836981,62.66028630109153
2023-51,9,51,2023-2024,,,,,,,6.5,6.5e-05,0.100929916962673,8902675.0,1033917.0,8.61062831929449,15.275049398074175,10.070935003243408,74.06738061313031
2024-51,9,51,2024-2025,,,,,,,,,0.4513003303372787,0.0,1033917.0,0.0,,,
2025-51,9,51,2025-2026,,,,,,,,,0.3832424669603524,0.0,1033917.0,0.0,,,
2011-52,9,52,2011-2012,121.0,967.0,0.125129265770424,48745929.0,1033917.0,47.14684931188867,,,,,1033917.0,,13.525,3.795,56.225
2012-52,9,52,2012-2013,386.0,1286.0,0.3001555209953344,49153335.0,1033917.0,47.54089061307629,,,,,1033917.0,,12.34,5.8725,67.5
2013-52,9,52,2013-2014,75.0,919.0,0.0816104461371055,49792644.0,1033917.0,48.15922748150964,,,,,1033917.0,,14.9325,2.015000000000001,48.7
2014-52,9,52,2014-2015,205.0,1233.0,0.1662611516626115,50295331.0,1033917.0,48.64542414913383,,,,,1033917.0,,13.8025,4.88,59.575
2015-52,9,52,2015-2016,103.0,268.831,0.3831403372378929,50549703.0,1033917.0,48.89145163489913,,,,,1033917.0,,13.335,5.0975,62.05
2016-52,9,52,2016-2017,894.0,338.843,2.6383900508495084,50978500.0,1033917.0,49.30618221772154,,,,,1033917.0,,12.495,6.1925,67.75
2017-52,9,52,2017-2018,520.0,324.488,1.6025245925889402,51183574.0,1033917.0,49.50452889351853,3.3,3.3e-05,,7663027.0,1033917.0,7.411646195971243,14.045,3.1925000000000003,53.6
2018-52,9,52,2018-2019,275.0,201.974,1.361561389089685,51286968.0,1033917.0,49.60453111806847,2.3,2.2999999999999997e-05,,7909928.0,1033917.0,7.650447763215036,13.55,4.3425,58.35
2019-52,9,52,2019-2020,571.0,346.72,1.6468620212275034,50970442.0,1033917.0,49.2983885553676,2.7,2.7000000000000002e-05,,7645928.0,1033917.0,7.395108117963047,12.8,7.5925,72.3
2020-52,9,52,2020-2021,,,,,,,0.0,0.0,,8100646.0,1033917.0,7.834909378605826,13.604351801078582,-0.5005330772385315,44.77217519442277
2021-52,9,52,2021-2022,,,,,,,2.9,2.9e-05,,8374001.0,1033917.0,8.099297138938619,10.042199739407721,5.257381817843107,74.4010134223772
2022-52,9,52,2022-2023,,,,,,,3.8,3.8e-05,,8607861.0,1033917.0,8.325485508024338,14.142225317067737,9.224827789389256,75.5666642270362
2023-52,9,52,2023-2024,,,,,,,6.5,6.5e-05,0.100929916962673,8902675.0,1033917.0,8.61062831929449,13.233978272822496,9.29680178373354,79.0067558570879
2024-52,9,52,2024-2025,,,,,,,,,0.4513003303372787,0.0,1033917.0,0.0,,,
2025-52,9,52,2025-2026,,,,,,,,,0.386606872246696,0.0,1033917.0,0.0,,,
2015-53,9,53,2015-2016,102.0,266.009,0.3834456728907668,50549703.0,1033917.0,48.89145163489913,,,,,1033917.0,,11.0775,0.6499999999999999,52.725
2020-53,9,53,2020-2021,,,,,,,0.0,0.0,,8100646.0,1033917.0,7.834909378605826,11.393536010584837,4.1953255407037915,65.01627698581076
2012-01,10,1,2011-2012,93.0,502.0,0.1852589641434263,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-4.3925,-7.5325,79.35
2012-01,10,1,2011-2012,57.0,370.0,0.154054054054054,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,2.33,-2.7775,71.45
2013-01,10,1,2012-2013,190.0,933.0,0.2036441586280814,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,-5.605,-9.0225,77.5
2014-01,10,1,2013-2014,83.0,793.0,0.1046658259773013,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,-1.0625,-4.135,80.525
2015-01,10,1,2014-2015,205.0,1030.0,0.1990291262135922,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,-4.984999999999999,-10.865,65.35
2016-01,10,1,2015-2016,112.0,841.0,0.1331747919143876,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,-1.465,-4.2675,81.675
2017-01,10,1,2016-2017,345.0,176.761,1.951788007535599,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,-7.0825000000000005,-12.03,69.425
2018-01,10,1,2017-2018,348.0,156.934,2.217492703939236,14217950.0,2379870.0,5.974254896275847,9.8,9.8e-05,,2271039.0,2379870.0,0.9542701912289326,1.4774999999999998,-2.4075,77.025
2019-01,10,1,2018-2019,336.0,415.447,0.8087674240035432,14351240.0,2379870.0,6.030262157176653,1.5,1.5e-05,,2354386.0,2379870.0,0.9892918520759537,-2.1025,-6.3225,74.225
2020-01,10,1,2019-2020,493.0,802.155,0.6145944362373855,14180168.0,2379870.0,5.9583792392021415,6.7,6.7e-05,,2260909.0,2379870.0,0.9500136562081122,1.7775,-2.1325000000000003,76.625
2021-01,10,1,2020-2021,,,,,,,0.4,4e-06,,2453956.0,2379870.0,1.03113027182157,2.520597867280424,-2.02640356224806,73.3899285072756
2022-01,10,1,2021-2022,,,,,,,2.8,2.8e-05,,2556860.0,2379870.0,1.0743696084239895,0.47051557770077357,-3.926222249164991,73.57006985130198
2023-01,10,1,2022-2023,,,,,,,5.8,5.8e-05,,2612261.0,2379870.0,1.0976486110585872,0.11207483096061227,-3.465843213982063,77.86930199547442
2024-01,10,1,2023-2024,,,,,,,7.0,7e-05,0.158174858965395,2693691.0,2379870.0,1.1318647657224974,0.9251709643013991,-3.972346935858641,71.86708631390907
2025-01,10,1,2024-2025,,,,,,,,,0.4863344359271044,0.0,2379870.0,0.0,,,
2026-01,10,1,2025-2026,,,,,,,,,0.4326439024390244,0.0,2379870.0,0.0,,,
2012-02,10,2,2011-2012,103.0,628.0,0.1640127388535031,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-4.1675,-8.715,71.7
2012-02,10,2,2011-2012,66.0,408.0,0.1617647058823529,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-1.1675,-7.15,67.05
2013-02,10,2,2012-2013,244.0,1251.0,0.1950439648281375,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,-3.5675,-6.4025,81.05
2014-02,10,2,2013-2014,109.0,988.0,0.1103238866396761,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,1.5975,-1.965,78.475
2015-02,10,2,2014-2015,206.0,1133.0,0.1818181818181818,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,0.92,-2.46,79.05
2016-02,10,2,2015-2016,102.0,806.0,0.1265508684863523,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,0.1425,-3.065,79.6
2017-02,10,2,2016-2017,317.0,147.802,2.144761234624701,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,-3.1175,-6.422499999999999,78.825
2018-02,10,2,2017-2018,342.0,114.056,2.998527039349092,14217950.0,2379870.0,5.974254896275847,9.1,9.1e-05,,2271039.0,2379870.0,0.9542701912289326,1.94,-1.9350000000000005,76.775
2019-02,10,2,2018-2019,311.0,311.568,0.9981769629743747,14351240.0,2379870.0,6.030262157176653,1.8,1.8e-05,,2354386.0,2379870.0,0.9892918520759537,-0.7400000000000001,-4.76,75.2
2020-02,10,2,2019-2020,387.0,479.864,0.806478502242302,14180168.0,2379870.0,5.9583792392021415,4.9,4.900000000000001e-05,,2260909.0,2379870.0,0.9500136562081122,-1.3875,-5.782500000000001,73.25
2021-02,10,2,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,3.5878462042514214,-1.563712650104566,71.36106042651132
2022-02,10,2,2021-2022,,,,,,,0.7,7e-06,,2556860.0,2379870.0,1.0743696084239895,1.3736210664643353,-3.8373700789249314,70.18622482263402
2023-02,10,2,2022-2023,,,,,,,3.1,3.1e-05,,2612261.0,2379870.0,1.0976486110585872,3.1571680203471244,-0.8233825371967038,75.84379826518101
2024-02,10,2,2023-2024,,,,,,,6.0,6.000000000000001e-05,0.1694740893809802,2693691.0,2379870.0,1.1318647657224974,-2.6709742468605344,-7.383270475344054,71.50878615995673
2025-02,10,2,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2026-02,10,2,2025-2026,,,,,,,,,0.4552150776053215,0.0,2379870.0,0.0,,,
2012-03,10,3,2011-2012,172.0,716.0,0.2402234636871508,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,0.7125000000000001,-2.38,80.775
2012-03,10,3,2011-2012,76.0,421.0,0.180522565320665,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-3.1575,-9.995,62.775
2013-03,10,3,2012-2013,267.0,1414.0,0.1888260254596888,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,-6.3575,-9.025,81.8
2014-03,10,3,2013-2014,98.0,875.0,0.112,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,0.915,-2.85,77.575
2015-03,10,3,2014-2015,253.0,1250.0,0.2024,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,3.475,0.7249999999999999,83.32499999999999
2016-03,10,3,2015-2016,174.0,918.0,0.1895424836601307,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,2.4525,-1.48,76.225
2017-03,10,3,2016-2017,357.0,192.801,1.851650147042806,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,-1.7825,-5.0200000000000005,79.05
2018-03,10,3,2017-2018,375.0,152.83,2.453706732971275,14217950.0,2379870.0,5.974254896275847,7.2,7.2e-05,,2271039.0,2379870.0,0.9542701912289326,3.615,-0.47,75.625
2019-03,10,3,2018-2019,349.0,391.367,0.8917461104283192,14351240.0,2379870.0,6.030262157176653,2.2,2.2000000000000006e-05,,2354386.0,2379870.0,0.9892918520759537,1.0924999999999998,-2.8925,75.575
2020-03,10,3,2019-2020,377.0,423.776,0.8896209318130333,14180168.0,2379870.0,5.9583792392021415,3.5,3.5e-05,,2260909.0,2379870.0,0.9500136562081122,-4.2225,-10.25,64.175
2021-03,10,3,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,1.4822391599523383,-3.528421862494682,71.65592357809186
2022-03,10,3,2021-2022,,,,,,,0.0,0.0,,2556860.0,2379870.0,1.0743696084239895,0.6747927457897578,-3.425099864677769,75.68442331609866
2023-03,10,3,2022-2023,,,,,,,2.4,2.4e-05,,2612261.0,2379870.0,1.0976486110585872,-2.4413014817432104,-5.3064499412577835,81.04104815713285
2024-03,10,3,2023-2024,,,,,,,5.0,5e-05,0.1694740893809802,2693691.0,2379870.0,1.1318647657224974,-0.8939285760690444,-4.609504935792561,76.59225861466663
2025-03,10,3,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2026-03,10,3,2025-2026,,,,,,,,,0.4552150776053215,0.0,2379870.0,0.0,,,
2012-04,10,4,2011-2012,212.0,861.0,0.2462253193960511,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,1.2725,-1.975,79.85
2012-04,10,4,2011-2012,128.0,497.0,0.2575452716297787,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-0.12,-4.675,73.475
2013-04,10,4,2012-2013,282.0,1465.0,0.1924914675767918,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,-1.3824999999999998,-3.855,83.75
2014-04,10,4,2013-2014,125.0,776.0,0.1610824742268041,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,0.3124999999999999,-4.155,74.025
2015-04,10,4,2014-2015,252.0,1160.0,0.2172413793103448,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,3.04,-0.1124999999999998,81.075
2016-04,10,4,2015-2016,211.0,1017.0,0.207472959685349,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,1.6650000000000005,-1.2274999999999998,81.675
2017-04,10,4,2016-2017,365.0,173.609,2.1024255654948765,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,-2.5275,-5.0600000000000005,83.075
2018-04,10,4,2017-2018,465.0,173.881,2.6742427292228594,14217950.0,2379870.0,5.974254896275847,7.2,7.2e-05,,2271039.0,2379870.0,0.9542701912289326,-0.2325,-4.654999999999999,73.4
2019-04,10,4,2018-2019,397.0,336.6,1.1794414735591203,14351240.0,2379870.0,6.030262157176653,2.9,2.9000000000000004e-05,,2354386.0,2379870.0,0.9892918520759537,1.0275,-1.9925,81.175
2020-04,10,4,2019-2020,397.0,412.932,0.9614173762265942,14180168.0,2379870.0,5.9583792392021415,5.7,5.700000000000001e-05,,2260909.0,2379870.0,0.9500136562081122,3.2625,-0.2500000000000002,78.875
2021-04,10,4,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,0.7737733194890212,-3.527469693833141,74.51704032183136
2022-04,10,4,2021-2022,,,,,,,0.4,4e-06,,2556860.0,2379870.0,1.0743696084239895,-1.7881704747229021,-7.235059588714282,68.48506590114438
2023-04,10,4,2022-2023,,,,,,,1.7,1.7e-05,,2612261.0,2379870.0,1.0976486110585872,-2.651475273718821,-6.098660168336932,78.1914479449029
2024-04,10,4,2023-2024,,,,,,,4.0,4e-05,0.1694740893809802,2693691.0,2379870.0,1.1318647657224974,4.261755442625008,1.3978801317597305,82.55449403810607
2025-04,10,4,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2012-05,10,5,2011-2012,161.0,600.0,0.2683333333333333,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-0.5175000000000001,-5.605,70.325
2012-05,10,5,2011-2012,95.0,464.0,0.2047413793103448,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,2.42,-2.98,69.875
2013-05,10,5,2012-2013,328.0,1479.0,0.2217714672075726,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,-0.3199999999999999,-2.8725,83.475
2014-05,10,5,2013-2014,114.0,741.0,0.1538461538461538,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,0.2075,-3.345,78.175
2015-05,10,5,2014-2015,253.0,1076.0,0.2351301115241635,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,2.475,-0.6874999999999999,80.625
2016-05,10,5,2015-2016,214.0,1046.0,0.2045889101338432,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,-1.1599999999999997,-4.37,79.55
2017-05,10,5,2016-2017,352.0,160.327,2.195512920468792,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,-1.885,-6.4825,72.475
2018-05,10,5,2017-2018,383.0,164.579,2.3271498793892293,14217950.0,2379870.0,5.974254896275847,8.3,8.300000000000001e-05,,2271039.0,2379870.0,0.9542701912289326,1.6675,-3.895000000000001,68.225
2019-05,10,5,2018-2019,481.0,385.228,1.2486112120614286,14351240.0,2379870.0,6.030262157176653,0.7,7e-06,,2354386.0,2379870.0,0.9892918520759537,0.98,-3.9825,71.05
2020-05,10,5,2019-2020,349.0,448.791,0.7776448279934313,14180168.0,2379870.0,5.9583792392021415,4.6,4.6e-05,,2260909.0,2379870.0,0.9500136562081122,3.5175,0.1575,80.0
2021-05,10,5,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,3.40674210132537,-3.0268446296510616,66.40053228338242
2022-05,10,5,2021-2022,,,,,,,0.7,7e-06,,2556860.0,2379870.0,1.0743696084239895,-0.8256799120796602,-6.723069843479893,67.24581267648601
2023-05,10,5,2022-2023,,,,,,,1.4,1.3999999999999998e-05,,2612261.0,2379870.0,1.0976486110585872,-4.340778356374037,-9.731663348340767,67.64499397265433
2024-05,10,5,2023-2024,,,,,,,4.7,4.7e-05,0.1694740893809802,2693691.0,2379870.0,1.1318647657224974,5.947397964354486,1.3828665240370925,74.42372762874436
2025-05,10,5,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2012-06,10,6,2011-2012,272.0,945.0,0.2878306878306878,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,0.7375,-4.1125,72.1
2012-06,10,6,2011-2012,111.0,521.0,0.2130518234165067,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,3.6825,-1.87,69.2
2013-06,10,6,2012-2013,330.0,1336.0,0.2470059880239521,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,1.195,-2.2825,78.825
2014-06,10,6,2013-2014,111.0,649.0,0.1710323574730354,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,-5.41,-10.2,70.15
2015-06,10,6,2014-2015,233.0,1063.0,0.2191909689557855,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,3.6175,-2.5699999999999994,66.975
2016-06,10,6,2015-2016,194.0,150.0,1.2933333333333332,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,2.815,-0.6399999999999999,78.75
2017-06,10,6,2016-2017,312.0,150.078,2.0789189621396877,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,1.2875,-2.505,76.75
2018-06,10,6,2017-2018,359.0,170.412,2.106659155458536,14217950.0,2379870.0,5.974254896275847,3.4,3.4e-05,,2271039.0,2379870.0,0.9542701912289326,1.2525000000000002,-5.862500000000001,62.150000000000006
2019-06,10,6,2018-2019,443.0,382.9,1.1569600417863672,14351240.0,2379870.0,6.030262157176653,1.5,1.5e-05,,2354386.0,2379870.0,0.9892918520759537,-3.9325,-8.9825,69.175
2020-06,10,6,2019-2020,347.0,336.718,1.030535938084688,14180168.0,2379870.0,5.9583792392021415,3.9,3.9e-05,,2260909.0,2379870.0,0.9500136562081122,0.83,-3.1325,76.7
2021-06,10,6,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,2.061273869621134,-5.168714679480805,63.5992637194799
2022-06,10,6,2021-2022,,,,,,,0.7,7e-06,,2556860.0,2379870.0,1.0743696084239895,3.878423597694047,-3.5098027737146347,63.827497633816485
2023-06,10,6,2022-2023,,,,,,,1.4,1.3999999999999998e-05,,2612261.0,2379870.0,1.0976486110585872,-0.9086886953485889,-5.024015636262991,74.95208074537727
2024-06,10,6,2023-2024,,,,,,,3.2999999999999994,3.3e-05,0.1694740893809802,2693691.0,2379870.0,1.1318647657224974,2.897207701254524,-0.6765828968504555,78.41159049052024
2025-06,10,6,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2012-07,10,7,2011-2012,249.0,1005.0,0.2477611940298507,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,0.1274999999999999,-6.2775,64.475
2012-07,10,7,2011-2012,120.0,528.0,0.2272727272727272,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,1.5275000000000003,-2.5825,75.7
2013-07,10,7,2012-2013,297.0,1240.0,0.239516129032258,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,0.645,-2.8825,78.875
2014-07,10,7,2013-2014,125.0,678.0,0.1843657817109144,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,2.2975,-2.2075,73.95
2015-07,10,7,2014-2015,205.0,860.0,0.2383720930232558,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,5.3875,-0.2474999999999998,70.75
2016-07,10,7,2015-2016,237.0,159.092,1.4897040706006586,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,4.125,-0.4824999999999999,73.3
2017-07,10,7,2016-2017,288.0,153.758,1.873073270984274,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,4.165,-0.3049999999999999,74.725
2018-07,10,7,2017-2018,295.0,124.229,2.3746468215956016,14217950.0,2379870.0,5.974254896275847,7.2,7.2e-05,,2271039.0,2379870.0,0.9542701912289326,1.045,-5.4375,66.325
2019-07,10,7,2018-2019,359.0,590.929,0.6075179928553177,14351240.0,2379870.0,6.030262157176653,5.8,5.800000000000001e-05,,2354386.0,2379870.0,0.9892918520759537,-1.79,-6.63,70.75
2020-07,10,7,2019-2020,311.0,287.741,1.080833110331861,14180168.0,2379870.0,5.9583792392021415,5.7,5.700000000000001e-05,,2260909.0,2379870.0,0.9500136562081122,2.0975,-2.525,74.425
2021-07,10,7,2020-2021,,,,,,,0.0,0.0,,2453956.0,2379870.0,1.03113027182157,1.738483485441467,-4.078280637468642,68.02523134074123
2022-07,10,7,2021-2022,,,,,,,0.0,0.0,,2556860.0,2379870.0,1.0743696084239895,4.226004458593744,-3.2414103157779466,63.584184664001945
2023-07,10,7,2022-2023,,,,,,,0.7,6.999999999999999e-06,,2612261.0,2379870.0,1.0976486110585872,-2.807346057687191,-7.614564758268795,70.65945596554096
2024-07,10,7,2023-2024,,,,,,,2.0,2e-05,0.1811932509314509,2693691.0,2379870.0,1.1318647657224974,3.3401604452775024,-2.3283373742571065,68.97717904540646
2025-07,10,7,2024-2025,,,,,,,,,0.4880700924211744,0.0,2379870.0,0.0,,,
2012-08,10,8,2011-2012,225.0,870.0,0.2586206896551724,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,-3.2275,-9.829999999999998,62.475
2012-08,10,8,2011-2012,142.0,641.0,0.2215288611544461,13123542.0,2379870.0,5.514394483732305,,,,,2379870.0,,1.5,-3.99,69.55
2013-08,10,8,2012-2013,234.0,1023.0,0.2287390029325513,13248739.0,2379870.0,5.567001138717661,,,,,2379870.0,,0.4174999999999997,-3.91,74.75
2014-08,10,8,2013-2014,112.0,586.0,0.1911262798634812,13402965.0,2379870.0,5.631805518788841,,,,,2379870.0,,1.8775,-4.1425,67.875
2015-08,10,8,2014-2015,186.0,831.0,0.223826714801444,13592690.0,2379870.0,5.711526259837722,,,,,2379870.0,,5.11,-2.8275,61.75
2016-08,10,8,2015-2016,223.0,138.216,1.6134166811367714,13806499.0,2379870.0,5.801366881384277,,,,,2379870.0,,4.585,-0.9225,70.075
2017-08,10,8,2016-2017,261.0,151.473,1.7230793606781405,14005257.0,2379870.0,5.884883207906314,,,,,2379870.0,,0.6825,-4.359999999999999,70.9
