city,year,week_number,temp_mean_C,dewpoint_mean_C,RH_mean
 Ancona,2012,23,23.12,12.1,53.4
 Ancona,2012,24,22.93,11.09,49.8
 Ancona,2012,25,27.7,14.64,47.4
 Ancona,2012,26,27.32,15.21,49.8
 Ancona,2012,27,27.87,18.19,58.2
 Ancona,2012,28,28.75,14.41,43.3
 Ancona,2012,29,26.67,10.98,41.0
 Ancona,2012,30,24.55,16.73,64.9
 Ancona,2012,31,27.83,14.32,45.6
 Ancona,2012,32,27.02,16.31,54.1
 Ancona,2012,33,25.65,17.48,63.2
 Ancona,2012,34,28.5,14.99,46.5
 Ancona,2012,35,24.26,14.17,55.4
 Ancona,2012,36,21.03,17.22,80.2
 Ancona,2012,37,20.32,14.41,71.6
 Ancona,2012,38,17.71,12.47,73.0
 Ancona,2012,39,22.17,16.65,73.1
 Ancona,2012,40,19.08,14.73,77.6
 Ancona,2012,41,18.02,14.76,82.4
 Ancona,2012,42,16.2,12.49,80.2
 Ancona,2012,43,16.06,12.98,82.9
 Ancona,2012,44,11.91,7.37,75.1
 Ancona,2012,45,13.37,8.23,72.5
 Ancona,2012,46,12.9,10.14,83.7
 Ancona,2012,47,11.38,9.6,89.0
 Ancona,2012,48,10.65,7.02,78.9
 Ancona,2012,49,5.08,1.46,78.6
 Ancona,2012,50,3.95,-0.17,75.9
 Ancona,2012,51,6.21,3.74,84.5
 Ancona,2012,52,7.2,4.17,82.0
 Ancona,2012,53,3.61,-0.1,78.2
 Ancona,2013,1,6.33,3.48,82.7
 Ancona,2013,2,6.65,4.22,84.8
 Ancona,2013,3,5.13,2.41,83.3
 Ancona,2013,4,5.04,1.43,78.2
 Ancona,2013,5,7.44,3.03,74.8
 Ancona,2013,6,4.13,-0.4,73.2
 Ancona,2013,7,5.19,2.41,82.7
 Ancona,2013,8,4.49,0.64,77.6
 Ancona,2013,9,6.27,2.13,76.0
 Ancona,2013,10,10.87,7.65,81.5
 Ancona,2013,11,7.27,2.05,70.9
 Ancona,2013,12,9.84,4.92,74.0
 Ancona,2013,13,9.68,6.26,79.9
 Ancona,2013,14,10.41,6.54,77.8
 Ancona,2013,15,14.56,7.68,64.8
 Ancona,2013,16,15.3,9.38,69.8
 Ancona,2013,17,15.59,11.75,78.9
 Ancona,2013,18,17.49,15.04,86.4
 Ancona,2013,19,17.01,13.15,79.1
 Ancona,2013,20,16.93,11.07,70.6
 Ancona,2013,21,14.07,8.92,73.0
 Ancona,2013,22,15.86,10.53,71.8
 Ancona,2013,23,19.05,13.61,72.1
 Ancona,2013,24,22.2,14.88,65.1
 Ancona,2013,25,24.85,17.32,64.9
 Ancona,2013,26,18.71,13.02,71.1
 Ancona,2013,27,23.14,17.15,70.5
 Ancona,2013,28,23.15,18.6,76.8
 Ancona,2013,29,23.17,17.06,70.3
 Ancona,2013,30,26.55,17.74,61.3
 Ancona,2013,31,25.53,17.45,63.4
 Ancona,2013,32,26.0,17.45,61.8
 Ancona,2013,33,23.85,16.43,65.2
 Ancona,2013,34,22.65,16.24,68.6
 Ancona,2013,35,21.04,14.7,69.6
 Ancona,2013,36,23.16,15.52,64.6
 Ancona,2013,37,20.39,12.35,62.7
 Ancona,2013,38,18.87,12.08,67.0
 Ancona,2013,39,20.44,13.13,65.5
 Ancona,2013,40,16.1,12.48,80.5
 Ancona,2013,41,16.59,13.62,83.7
 Ancona,2013,42,15.97,12.73,82.2
 Ancona,2013,43,17.27,14.15,82.8
 Ancona,2013,44,16.81,12.75,78.2
 Ancona,2013,45,14.3,10.44,78.7
 Ancona,2013,46,13.31,11.13,86.8
 Ancona,2013,47,9.92,5.93,77.3
 Ancona,2013,48,5.58,2.24,79.8
 Ancona,2013,49,5.65,2.01,78.8
 Ancona,2013,50,5.82,3.38,85.1
 Ancona,2013,51,5.32,2.12,81.1
 Ancona,2013,52,8.49,5.56,82.4
 Ancona,2013,53,7.75,4.81,81.7
 Ancona,2014,1,8.54,6.06,84.9
 Ancona,2014,2,7.9,5.74,86.5
 Ancona,2014,3,9.4,6.57,83.0
 Ancona,2014,4,6.24,2.82,79.6
 Ancona,2014,5,9.32,7.22,87.1
 Ancona,2014,6,9.59,5.48,76.7
 Ancona,2014,7,10.43,6.24,76.7
 Ancona,2014,8,10.04,6.08,77.6
 Ancona,2014,9,8.6,4.55,76.6
 Ancona,2014,10,10.26,5.35,72.3
 Ancona,2014,11,11.5,5.28,67.5
 Ancona,2014,12,12.16,6.73,70.5
 Ancona,2014,13,11.61,6.76,74.2
 Ancona,2014,14,14.23,9.95,77.2
 Ancona,2014,15,13.42,7.82,71.0
 Ancona,2014,16,12.53,6.9,70.2
 Ancona,2014,17,14.82,11.17,79.4
 Ancona,2014,18,13.69,9.23,76.1
 Ancona,2014,19,17.06,10.31,66.1
 Ancona,2014,20,15.64,8.79,65.9
 Ancona,2014,21,19.39,13.78,71.3
 Ancona,2014,22,17.23,11.2,68.9
 Ancona,2014,23,21.89,14.96,66.3
 Ancona,2014,24,21.15,16.91,78.0
 Ancona,2014,25,22.04,15.03,66.2
 Ancona,2014,26,22.31,15.69,67.8
 Ancona,2014,27,23.39,17.34,70.2
 Ancona,2014,28,20.85,14.89,70.3
 Ancona,2014,29,24.31,16.23,62.1
 Ancona,2014,30,22.3,18.14,78.3
 Ancona,2014,31,22.91,17.56,73.1
 Ancona,2014,32,24.88,17.35,64.6
 Ancona,2014,33,23.19,13.68,57.4
 Ancona,2014,34,22.86,16.63,69.6
 Ancona,2014,35,21.7,16.15,72.2
 Ancona,2014,36,20.32,17.08,82.2
 Ancona,2014,37,18.17,15.01,82.7
 Ancona,2014,38,20.01,16.02,79.2
 Ancona,2014,39,16.55,12.61,78.9
 Ancona,2014,40,17.63,14.78,84.1
 Ancona,2014,41,19.47,15.78,80.1
 Ancona,2014,42,20.0,16.02,78.9
 Ancona,2014,43,12.74,7.37,71.2
 Ancona,2014,44,12.14,7.82,76.3
 Ancona,2014,45,15.17,12.57,84.9
 Ancona,2014,46,13.67,9.84,78.5
 Ancona,2014,47,10.88,8.38,85.2
 Ancona,2014,48,12.99,11.22,89.3
 Ancona,2014,49,10.6,8.11,85.0
 Ancona,2014,50,7.97,4.0,77.1
 Ancona,2014,51,8.27,5.23,81.7
 Ancona,2014,52,5.09,-0.7,67.8
 Ancona,2014,53,0.92,-6.48,57.9
 Ancona,2015,1,6.06,0.7,70.0
 Ancona,2015,2,7.53,2.67,72.7
 Ancona,2015,3,8.02,4.46,79.4
 Ancona,2015,4,6.74,1.84,71.9
 Ancona,2015,5,5.34,0.97,74.4
 Ancona,2015,6,5.92,1.22,73.1
 Ancona,2015,7,7.6,3.73,77.5
 Ancona,2015,8,7.36,3.72,79.0
 Ancona,2015,9,9.41,5.64,78.1
 Ancona,2015,10,7.34,0.4,63.2
 Ancona,2015,11,8.45,4.41,76.9
 Ancona,2015,12,10.1,5.79,75.9
 Ancona,2015,13,13.44,6.4,64.6
 Ancona,2015,14,9.41,1.37,59.8
 Ancona,2015,15,13.58,7.12,66.5
 Ancona,2015,16,14.0,6.49,62.6
 Ancona,2015,17,15.31,10.14,72.9
 Ancona,2015,18,18.32,13.34,73.7
 Ancona,2015,19,19.41,12.32,65.2
 Ancona,2015,20,20.37,14.13,69.5
 Ancona,2015,21,15.5,12.19,81.8
 Ancona,2015,22,19.69,12.8,66.2
 Ancona,2015,23,23.64,17.24,68.5
 Ancona,2015,24,23.41,16.69,67.5
 Ancona,2015,25,20.48,12.54,62.5
 Ancona,2015,26,22.53,12.95,56.8
 Ancona,2015,27,27.79,17.79,56.2
 Ancona,2015,28,25.96,17.73,62.2
 Ancona,2015,29,29.3,19.6,57.7
 Ancona,2015,30,28.08,17.75,55.2
 Ancona,2015,31,26.06,19.47,68.5
 Ancona,2015,32,26.89,19.78,66.9
 Ancona,2015,33,24.86,15.79,59.4
 Ancona,2015,34,22.62,16.87,71.5
 Ancona,2015,35,25.4,17.69,65.5
 Ancona,2015,36,21.04,14.2,66.5
 Ancona,2015,37,21.93,14.83,66.0
 Ancona,2015,38,22.5,13.62,59.6
 Ancona,2015,39,16.88,12.26,75.0
 Ancona,2015,40,18.15,15.08,83.1
 Ancona,2015,41,16.5,13.69,84.0
 Ancona,2015,42,14.38,9.94,76.2
 Ancona,2015,43,13.13,9.77,81.2
 Ancona,2015,44,13.53,10.52,82.8
 Ancona,2015,45,13.35,9.5,78.8
 Ancona,2015,46,11.54,9.05,85.3
 Ancona,2015,47,9.72,6.04,78.5
 Ancona,2015,48,7.7,3.51,75.8
 Ancona,2015,49,8.68,6.9,88.8
 Ancona,2015,50,6.77,3.61,81.3
 Ancona,2015,51,7.12,4.49,84.2
 Ancona,2015,52,5.98,4.04,87.9
 Ancona,2015,53,5.25,1.03,74.8
 Ancona,2016,1,5.99,3.91,87.1
 Ancona,2016,2,11.07,5.25,68.6
 Ancona,2016,3,3.5,-1.65,70.7
 Ancona,2016,4,6.23,2.67,79.4
 Ancona,2016,5,10.19,5.68,74.5
 Ancona,2016,6,8.56,3.12,69.7
 Ancona,2016,7,9.94,6.8,81.7
 Ancona,2016,8,10.16,5.07,71.8
 Ancona,2016,9,9.31,6.06,80.9
 Ancona,2016,10,8.18,4.02,76.3
 Ancona,2016,11,9.5,5.82,78.3
 Ancona,2016,12,10.55,6.05,75.3
 Ancona,2016,13,12.44,6.82,70.3
 Ancona,2016,14,13.98,11.1,83.7
 Ancona,2016,15,15.02,9.68,72.2
 Ancona,2016,16,15.32,7.83,62.8
 Ancona,2016,17,13.23,7.64,70.8
 Ancona,2016,18,13.87,9.91,78.1
 Ancona,2016,19,16.69,12.7,78.6
 Ancona,2016,20,15.64,9.36,67.9
 Ancona,2016,21,17.6,10.55,65.2
 Ancona,2016,22,20.23,13.73,67.5
 Ancona,2016,23,20.15,15.25,74.4
 Ancona,2016,24,20.96,16.07,75.1
 Ancona,2016,25,20.84,15.15,71.6
 Ancona,2016,26,24.72,17.8,67.1
 Ancona,2016,27,25.37,18.47,67.4
 Ancona,2016,28,27.09,17.67,58.9
 Ancona,2016,29,23.07,13.57,58.0
 Ancona,2016,30,25.47,17.76,64.3
 Ancona,2016,31,25.91,17.33,61.7
 Ancona,2016,32,22.76,15.84,67.2
 Ancona,2016,33,22.21,14.87,65.1
 Ancona,2016,34,23.29,17.67,71.9
 Ancona,2016,35,22.76,18.15,76.7
 Ancona,2016,36,22.13,15.98,70.0
 Ancona,2016,37,22.23,18.01,78.2
 Ancona,2016,38,19.48,14.05,72.3
 Ancona,2016,39,17.31,10.66,67.7
 Ancona,2016,40,17.39,11.46,70.4
 Ancona,2016,41,12.31,8.93,80.7
 Ancona,2016,42,15.88,13.1,84.4
 Ancona,2016,43,15.16,12.45,84.6
 Ancona,2016,44,13.0,8.39,74.7
 Ancona,2016,45,12.91,8.07,73.6
 Ancona,2016,46,8.18,4.36,77.9
 Ancona,2016,47,12.85,10.29,85.0
 Ancona,2016,48,8.15,4.2,77.5
 Ancona,2016,49,8.83,5.99,83.1
 Ancona,2016,50,6.58,3.99,84.5
 Ancona,2016,51,6.86,3.56,80.4
 Ancona,2016,52,6.62,1.18,70.6
 Ancona,2016,53,4.21,-2.53,63.4
 Ancona,2017,1,3.13,-3.01,65.7
 Ancona,2017,2,2.29,-2.67,70.9
 Ancona,2017,3,4.46,0.45,75.8
 Ancona,2017,4,4.62,1.3,79.7
 Ancona,2017,5,7.85,3.84,76.8
 Ancona,2017,6,8.25,5.58,83.8
 Ancona,2017,7,7.76,3.87,77.9
 Ancona,2017,8,8.24,3.8,75.0
 Ancona,2017,9,10.24,4.91,71.1
 Ancona,2017,10,10.32,2.52,60.1
 Ancona,2017,11,10.38,1.96,58.1
 Ancona,2017,12,13.5,9.42,77.3
 Ancona,2017,13,12.95,4.69,59.1
 Ancona,2017,14,13.13,8.25,74.1
 Ancona,2017,15,16.16,8.66,63.5
 Ancona,2017,16,10.57,3.25,63.2
 Ancona,2017,17,15.28,7.71,62.3
 Ancona,2017,18,14.56,7.96,67.2
 Ancona,2017,19,17.13,11.44,71.3
 Ancona,2017,20,19.71,11.65,62.5
 Ancona,2017,21,19.1,11.85,65.0
 Ancona,2017,22,23.06,11.3,49.5
 Ancona,2017,23,22.78,12.37,54.0
 Ancona,2017,24,24.84,15.9,60.5
 Ancona,2017,25,26.22,14.07,48.9
 Ancona,2017,26,25.29,16.99,62.3
 Ancona,2017,27,25.82,12.54,46.9
 Ancona,2017,28,28.06,15.6,48.7
 Ancona,2017,29,25.78,12.95,46.6
 Ancona,2017,30,25.63,15.64,56.5
 Ancona,2017,31,30.04,17.15,49.3
 Ancona,2017,32,27.74,17.02,54.5
 Ancona,2017,33,25.53,15.41,55.8
 Ancona,2017,34,23.7,13.84,56.1
 Ancona,2017,35,25.36,16.29,59.1
 Ancona,2017,36,21.19,13.69,65.0
 Ancona,2017,37,20.68,14.49,69.9
 Ancona,2017,38,16.76,10.0,67.4
 Ancona,2017,39,16.61,12.7,78.7
 Ancona,2017,40,16.93,11.3,71.4
 Ancona,2017,41,15.21,10.31,75.1
 Ancona,2017,42,15.4,11.56,79.7
 Ancona,2017,43,14.52,7.12,63.4
 Ancona,2017,44,12.97,6.68,67.9
 Ancona,2017,45,11.98,8.64,81.1
 Ancona,2017,46,10.81,6.89,77.3
 Ancona,2017,47,9.87,5.1,73.9
 Ancona,2017,48,7.06,2.71,75.1
 Ancona,2017,49,6.26,1.65,73.6
 Ancona,2017,50,10.28,5.4,72.5
 Ancona,2017,51,4.47,-0.9,69.5
 Ancona,2017,52,5.75,2.23,78.9
 Ancona,2017,53,6.15,3.61,84.1
 Ancona,2018,1,8.57,5.06,79.5
 Ancona,2018,2,8.83,5.42,79.6
 Ancona,2018,3,8.73,2.81,68.9
 Ancona,2018,4,6.67,3.01,78.6
 Ancona,2018,5,7.49,3.71,78.1
 Ancona,2018,6,5.76,2.69,81.7
 Ancona,2018,7,4.79,0.69,76.1
 Ancona,2018,8,5.35,3.06,85.3
 Ancona,2018,9,0.79,-1.38,85.7
 Ancona,2018,10,9.08,5.56,80.2
 Ancona,2018,11,11.32,6.28,72.2
 Ancona,2018,12,5.75,1.24,74.3
 Ancona,2018,13,11.54,5.28,66.5
 Ancona,2018,14,12.86,7.18,69.9
 Ancona,2018,15,13.75,9.7,77.8
 Ancona,2018,16,16.75,11.22,71.2
 Ancona,2018,17,18.72,12.07,67.4
 Ancona,2018,18,17.11,13.27,79.3
 Ancona,2018,19,18.7,14.58,77.8
 Ancona,2018,20,16.72,10.9,69.9
 Ancona,2018,21,20.35,16.64,80.2
 Ancona,2018,22,23.15,17.52,72.2
 Ancona,2018,23,22.45,17.01,72.5
 Ancona,2018,24,22.49,16.01,67.9
 Ancona,2018,25,22.48,14.86,63.7
 Ancona,2018,26,22.04,14.54,63.8
 Ancona,2018,27,24.76,18.57,70.3
 Ancona,2018,28,24.6,17.29,65.8
 Ancona,2018,29,25.65,16.96,61.4
 Ancona,2018,30,25.01,17.69,65.4
 Ancona,2018,31,27.07,20.14,67.8
 Ancona,2018,32,26.46,19.38,67.0
 Ancona,2018,33,24.26,18.15,70.4
 Ancona,2018,34,24.37,17.7,67.9
 Ancona,2018,35,21.92,15.19,67.4
 Ancona,2018,36,21.14,16.7,77.4
 Ancona,2018,37,22.06,17.39,76.5
 Ancona,2018,38,22.57,18.42,79.0
 Ancona,2018,39,16.49,8.8,61.8
 Ancona,2018,40,16.29,12.84,81.3
 Ancona,2018,41,17.22,14.27,84.0
 Ancona,2018,42,16.75,14.37,86.5
 Ancona,2018,43,16.3,10.8,71.2
 Ancona,2018,44,15.5,11.96,80.8
 Ancona,2018,45,13.67,10.68,83.4
 Ancona,2018,46,11.49,7.06,75.5
 Ancona,2018,47,10.33,8.37,88.0
 Ancona,2018,48,8.14,4.64,79.4
 Ancona,2018,49,9.72,6.26,79.9
 Ancona,2018,50,4.84,0.98,77.4
 Ancona,2018,51,6.41,3.53,82.4
 Ancona,2018,52,5.42,1.98,79.7
 Ancona,2018,53,6.56,1.83,73.1
 Ancona,2019,1,3.97,-2.34,65.7
 Ancona,2019,2,4.92,-0.32,70.2
 Ancona,2019,3,7.31,2.82,75.0
 Ancona,2019,4,4.32,1.04,80.0
 Ancona,2019,5,7.28,3.9,79.6
 Ancona,2019,6,7.47,2.13,70.2
 Ancona,2019,7,6.72,0.5,66.6
 Ancona,2019,8,6.53,0.42,67.3
 Ancona,2019,9,11.1,2.77,59.0
 Ancona,2019,10,13.38,5.39,60.1
 Ancona,2019,11,10.98,3.44,62.1
 Ancona,2019,12,10.79,2.66,59.5
 Ancona,2019,13,10.21,2.12,59.3
 Ancona,2019,14,12.56,5.54,64.2
 Ancona,2019,15,11.49,7.68,78.2
 Ancona,2019,16,13.71,6.36,63.6
 Ancona,2019,17,15.3,9.84,71.6
 Ancona,2019,18,14.24,7.27,65.4
 Ancona,2019,19,14.29,8.81,71.8
 Ancona,2019,20,13.37,9.24,77.2
 Ancona,2019,21,17.29,12.89,76.7
 Ancona,2019,22,18.24,12.93,72.3
 Ancona,2019,23,23.28,16.21,66.2
 Ancona,2019,24,25.2,16.82,61.6
 Ancona,2019,25,24.87,16.36,61.6
 Ancona,2019,26,26.9,16.58,55.4
 Ancona,2019,27,27.47,18.31,59.3
 Ancona,2019,28,22.35,16.63,71.9
 Ancona,2019,29,24.12,16.16,63.4
 Ancona,2019,30,26.98,17.89,59.6
 Ancona,2019,31,26.13,16.52,58.6
 Ancona,2019,32,28.72,17.93,54.5
 Ancona,2019,33,25.15,16.72,61.7
 Ancona,2019,34,25.23,18.93,70.1
 Ancona,2019,35,25.17,19.42,71.9
 Ancona,2019,36,20.66,14.63,70.9
 Ancona,2019,37,21.08,15.21,70.8
 Ancona,2019,38,19.49,13.75,72.0
 Ancona,2019,39,20.39,14.81,72.2
 Ancona,2019,40,16.85,11.73,73.3
 Ancona,2019,41,17.13,12.98,78.6
 Ancona,2019,42,17.57,12.21,72.9
 Ancona,2019,43,16.3,13.26,83.9
 Ancona,2019,44,15.74,12.12,80.3
 Ancona,2019,45,13.28,8.56,74.5
 Ancona,2019,46,12.34,9.56,83.7
 Ancona,2019,47,12.43,9.2,81.3
 Ancona,2019,48,11.97,8.47,80.0
 Ancona,2019,49,8.75,5.36,80.1
 Ancona,2019,50,7.59,3.35,76.0
 Ancona,2019,51,11.33,7.45,78.2
 Ancona,2019,52,7.1,1.67,69.7
 Ancona,2019,53,4.25,-1.69,68.8
 Ancona,2020,1,5.22,0.99,76.1
 Ancona,2020,2,5.21,1.52,78.7
 Ancona,2020,3,6.55,2.57,76.8
 Ancona,2020,4,7.32,4.5,83.6
 Ancona,2020,5,11.61,6.51,72.2
 Ancona,2020,6,8.76,-0.37,56.2
 Ancona,2020,7,9.95,3.07,65.2
 Ancona,2020,8,10.0,3.13,65.2
 Ancona,2020,9,10.64,1.55,56.7
 Ancona,2020,10,9.29,3.46,69.2
 Ancona,2020,11,11.15,4.81,67.8
 Ancona,2020,12,9.97,2.7,62.7
 Ancona,2020,13,8.64,4.52,76.3
 Ancona,2020,14,9.77,0.64,55.3
 Ancona,2020,15,14.13,1.33,47.2
 Ancona,2020,16,13.92,6.58,65.9
 Ancona,2020,17,15.72,7.57,60.9
 Ancona,2020,18,17.96,8.77,57.5
 Ancona,2020,19,18.85,7.17,50.5
 Ancona,2020,20,20.37,13.0,64.6
 Ancona,2020,21,19.69,9.66,56.1
 Ancona,2020,22,17.05,8.79,61.3
 Ancona,2020,23,21.24,12.2,58.9
 Ancona,2020,24,20.2,12.57,63.7
 Ancona,2020,25,22.82,10.82,49.0
 Ancona,2020,26,26.59,13.09,45.6
 Ancona,2020,27,25.66,15.84,56.3
 Ancona,2020,28,23.96,12.86,52.5
 Ancona,2020,29,22.68,13.86,59.9
 Ancona,2020,30,25.16,16.9,62.3
 Ancona,2020,31,27.35,19.8,64.9
 Ancona,2020,32,24.82,17.99,67.6
 Ancona,2020,33,26.6,17.14,58.2
 Ancona,2020,34,25.82,18.34,65.8
 Ancona,2020,35,24.79,15.54,59.5
 Ancona,2020,36,21.89,15.01,67.5
 Ancona,2020,37,23.82,16.72,66.1
 Ancona,2020,38,22.41,16.9,72.7
 Ancona,2020,39,17.36,10.56,66.3
 Ancona,2020,40,18.05,11.25,66.0
 Ancona,2020,41,14.84,9.84,73.7
 Ancona,2020,42,12.87,8.93,78.7
 Ancona,2020,43,14.9,10.42,76.2
 Ancona,2020,44,12.92,9.93,83.1
 Ancona,2020,45,13.05,10.13,83.3
 Ancona,2020,46,12.74,10.68,87.8
 Ancona,2020,47,8.95,4.59,75.9
 Ancona,2020,48,9.06,7.01,87.5
 Ancona,2020,49,9.1,5.81,80.6
 Ancona,2020,50,7.28,4.75,84.6
 Ancona,2020,51,7.46,5.71,89.3
 Ancona,2020,52,8.97,4.93,76.4
 Ancona,2020,53,6.48,3.49,81.7
 Ancona,2021,1,5.81,2.68,80.9
 Ancona,2021,2,3.98,1.08,81.9
 Ancona,2021,3,4.38,-0.18,73.7
 Ancona,2021,4,6.48,1.37,71.3
 Ancona,2021,5,9.26,6.44,83.3
 Ancona,2021,6,10.98,7.32,79.1
 Ancona,2021,7,3.34,-1.52,71.7
 Ancona,2021,8,9.94,5.9,77.7
 Ancona,2021,9,8.66,2.64,68.3
 Ancona,2021,10,7.98,3.09,73.1
 Ancona,2021,11,9.14,2.57,65.3
 Ancona,2021,12,7.08,-1.32,57.0
 Ancona,2021,13,13.44,6.99,67.2
 Ancona,2021,14,10.39,1.77,58.1
 Ancona,2021,15,10.56,4.23,67.1
 Ancona,2021,16,10.28,3.84,66.3
 Ancona,2021,17,14.23,7.86,69.2
 Ancona,2021,18,17.38,8.3,58.4
 Ancona,2021,19,18.51,8.7,55.0
 Ancona,2021,20,16.95,7.58,56.9
 Ancona,2021,21,19.66,8.41,52.1
 Ancona,2021,22,19.27,8.08,51.0
 Ancona,2021,23,22.48,14.22,62.4
 Ancona,2021,24,23.41,12.69,53.1
 Ancona,2021,25,27.54,16.49,52.4
 Ancona,2021,26,26.76,14.86,50.2
 Ancona,2021,27,26.84,16.28,54.4
 Ancona,2021,28,26.16,15.31,53.3
 Ancona,2021,29,23.58,18.01,72.3
 Ancona,2021,30,26.92,17.78,59.0
 Ancona,2021,31,27.17,14.71,48.7
 Ancona,2021,32,27.98,16.56,51.9
 Ancona,2021,33,27.2,16.03,53.0
 Ancona,2021,34,23.97,15.13,60.8
 Ancona,2021,35,20.25,13.89,69.2
 Ancona,2021,36,20.83,14.35,68.3
 Ancona,2021,37,22.03,14.4,64.9
 Ancona,2021,38,20.43,13.97,68.5
 Ancona,2021,39,20.26,15.67,76.7
 Ancona,2021,40,18.65,13.85,75.4
 Ancona,2021,41,13.2,7.74,70.6
 Ancona,2021,42,13.47,8.08,71.5
 Ancona,2021,43,13.78,10.25,80.1
 Ancona,2021,44,13.59,10.15,81.4
 Ancona,2021,45,12.99,11.05,88.3
 Ancona,2021,46,12.81,11.19,90.2
 Ancona,2021,47,10.6,8.21,85.8
 Ancona,2021,48,9.1,3.68,70.3
 Ancona,2021,49,6.94,2.81,76.0
 Ancona,2021,50,6.9,2.0,72.2
 Ancona,2021,51,6.51,2.4,76.3
 Ancona,2021,52,9.93,7.86,87.3
 Ancona,2021,53,7.05,4.8,86.7
 Ancona,2022,1,8.24,5.16,81.5
 Ancona,2022,2,4.71,-0.66,69.2
 Ancona,2022,3,5.63,1.84,78.1
 Ancona,2022,4,4.25,0.29,76.6
 Ancona,2022,5,6.77,1.28,70.1
 Ancona,2022,6,7.9,2.13,70.2
 Ancona,2022,7,7.88,3.9,77.0
 Ancona,2022,8,9.81,4.31,70.8
 Ancona,2022,9,5.23,-0.42,68.7
 Ancona,2022,10,5.01,-1.67,63.3
 Ancona,2022,11,7.67,2.42,70.8
 Ancona,2022,12,8.8,0.86,59.3
 Ancona,2022,13,11.01,6.39,74.9
 Ancona,2022,14,10.2,4.67,70.5
 Ancona,2022,15,11.62,5.46,68.4
 Ancona,2022,16,11.94,6.13,69.1
 Ancona,2022,17,14.89,8.24,66.0
 Ancona,2022,18,14.44,9.8,75.3
 Ancona,2022,19,18.21,11.45,67.9
 Ancona,2022,20,20.78,12.16,60.0
 Ancona,2022,21,23.8,14.59,58.8
 Ancona,2022,22,22.02,17.31,76.2
 Ancona,2022,23,23.26,15.95,66.1
 Ancona,2022,24,23.65,15.93,63.6
 Ancona,2022,25,26.75,14.54,49.5
 Ancona,2022,26,27.48,17.83,57.3
 Ancona,2022,27,26.1,17.5,60.8
 Ancona,2022,28,24.02,14.13,56.1
 Ancona,2022,29,26.78,16.04,54.1
 Ancona,2022,30,28.1,19.16,60.8
 Ancona,2022,31,26.66,16.79,57.3
 Ancona,2022,32,26.0,17.26,60.7
 Ancona,2022,33,25.79,16.99,60.5
 Ancona,2022,34,24.88,16.0,59.7
 Ancona,2022,35,23.43,18.46,75.2
 Ancona,2022,36,23.69,17.92,72.4
 Ancona,2022,37,23.65,14.9,60.6
 Ancona,2022,38,17.13,8.04,58.1
 Ancona,2022,39,18.87,12.46,68.4
 Ancona,2022,40,18.34,12.75,71.7
 Ancona,2022,41,17.67,13.89,79.8
 Ancona,2022,42,17.37,12.57,75.8
 Ancona,2022,43,18.94,13.11,71.5
 Ancona,2022,44,16.43,10.13,69.3
 Ancona,2022,45,13.27,8.2,73.3
 Ancona,2022,46,12.91,10.16,84.0
 Ancona,2022,47,10.12,6.73,80.3
 Ancona,2022,48,8.89,5.5,80.0
 Ancona,2022,49,10.59,8.4,87.1
 Ancona,2022,50,8.59,6.41,86.7
 Ancona,2022,51,8.57,6.41,86.8
 Ancona,2022,52,10.73,8.15,84.7
 Ancona,2022,53,12.3,9.97,86.0
 Ancona,2023,1,9.73,7.85,88.4
 Ancona,2023,2,8.78,3.93,73.0
 Ancona,2023,3,7.52,3.75,77.8
 Ancona,2023,4,5.45,2.42,81.3
 Ancona,2023,5,6.44,1.25,70.9
 Ancona,2023,6,3.17,-3.58,62.5
 Ancona,2023,7,7.26,2.13,71.9
 Ancona,2023,8,10.56,7.08,79.8
 Ancona,2023,9,8.01,5.67,85.5
 Ancona,2023,10,12.81,6.21,65.3
 Ancona,2023,11,10.19,4.52,70.1
 Ancona,2023,12,13.28,7.82,72.0
 Ancona,2023,13,12.99,5.08,60.1
 Ancona,2023,14,8.98,2.6,66.0
 Ancona,2023,15,11.11,5.69,70.4
 Ancona,2023,16,12.84,9.42,80.5
 Ancona,2023,17,14.68,8.7,69.3
 Ancona,2023,18,15.54,11.83,80.0
 Ancona,2023,19,16.29,12.65,80.0
 Ancona,2023,20,15.0,12.94,87.8
 Ancona,2023,21,19.48,14.44,73.7
 Ancona,2023,22,19.9,14.88,73.8
 Ancona,2023,23,20.73,17.06,80.3
 Ancona,2023,24,20.83,16.01,75.4
 Ancona,2023,25,24.83,17.34,65.2
 Ancona,2023,26,22.48,17.0,72.9
 Ancona,2023,27,23.7,18.67,74.6
 Ancona,2023,28,26.87,20.54,69.9
 Ancona,2023,29,28.72,20.23,61.7
 Ancona,2023,30,26.34,16.71,57.9
 Ancona,2023,31,25.59,17.9,64.6
 Ancona,2023,32,22.19,15.52,67.6
 Ancona,2023,33,24.76,18.03,67.9
 Ancona,2023,34,27.66,19.14,61.9
 Ancona,2023,35,22.69,15.68,66.7
 Ancona,2023,36,23.24,15.39,63.1
 Ancona,2023,37,22.77,16.05,68.2
 Ancona,2023,38,23.5,15.92,64.8
 Ancona,2023,39,19.64,14.29,72.3
 Ancona,2023,40,19.74,14.28,72.9
 Ancona,2023,41,20.53,13.37,66.4
 Ancona,2023,42,19.13,12.4,67.1
 Ancona,2023,43,19.6,11.86,63.0
 Ancona,2023,44,17.68,9.49,60.5
 Ancona,2023,45,14.56,7.5,64.8
